country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","29-07-2026 14:00:00",28.531346,77.190156,NO2,9,32,20
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","29-07-2026 14:00:00",28.6811736,77.3025234,NH3,5,7,6
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","29-07-2026 14:00:00",28.73282,77.170633,NH3,8,12,11
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","29-07-2026 14:00:00",28.672342,77.31526,SO2,8,13,10
India,Delhi,Delhi,"Rohini, Delhi - DPCC","29-07-2026 14:00:00",28.732528,77.11992,NH3,5,16,10
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","29-07-2026 14:00:00",28.530785,77.271255,NH3,6,29,14
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","29-07-2026 14:00:00",28.530785,77.271255,SO2,5,17,9
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","29-07-2026 14:00:00",28.530785,77.271255,OZONE,5,36,20
India,Delhi,Delhi,"Bawana, Delhi - DPCC","29-07-2026 14:00:00",28.7762,77.051074,CO,41,66,55
India,Delhi,Delhi,"Bawana, Delhi - DPCC","29-07-2026 14:00:00",28.7762,77.051074,OZONE,4,7,6
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","29-07-2026 14:00:00",28.710508,77.249485,CO,37,60,47
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","29-07-2026 14:00:00",28.710508,77.249485,OZONE,6,37,20
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","29-07-2026 14:00:00",29.503664,75.467934,NO2,18,20,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","29-07-2026 14:00:00",29.503664,75.467934,CO,45,52,48
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","29-07-2026 14:00:00",29.503664,75.467934,OZONE,20,33,28
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","29-07-2026 14:00:00",28.4275,77.1465,NO2,27,57,39
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","29-07-2026 14:00:00",28.4275,77.1465,CO,6,12,11
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","29-07-2026 14:00:00",28.4227,77.0667,SO2,NA,NA,NA
India,Haryana,Jind,"Police Lines, Jind - HSPCB","29-07-2026 14:00:00",29.307814,76.337619,OZONE,9,12,11
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","29-07-2026 14:00:00",29.8006,76.4155,PM10,20,129,40
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","29-07-2026 14:00:00",29.8006,76.4155,OZONE,6,302,114
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","29-07-2026 14:00:00",29.6953,77.0027,PM2.5,33,62,49
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","29-07-2026 14:00:00",29.6953,77.0027,NH3,6,12,8
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","29-07-2026 14:00:00",29.6953,77.0027,CO,42,64,53
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","29-07-2026 14:00:00",29.966942,76.875879,NH3,5,6,5
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","29-07-2026 14:00:00",29.966942,76.875879,SO2,2,12,7
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","29-07-2026 14:00:00",23.243639,72.68994,PM10,107,189,143
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","29-07-2026 14:00:00",23.163798,72.677768,PM10,87,151,107
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","29-07-2026 14:00:00",23.163798,72.677768,NO2,8,16,11
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","29-07-2026 14:00:00",23.163798,72.677768,OZONE,3,5,4
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","29-07-2026 14:00:00",23.59315,72.372792,NO2,6,10,8
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","29-07-2026 14:00:00",23.59315,72.372792,NH3,0,0,0
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","29-07-2026 14:00:00",22.410802,73.097923,PM10,58,94,76
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","29-07-2026 14:00:00",22.248853,70.776774,PM2.5,26,60,45
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","29-07-2026 14:00:00",22.248853,70.776774,NH3,0,0,0
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","29-07-2026 14:00:00",21.217779,72.834787,NO2,1,31,20
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","29-07-2026 14:00:00",21.217779,72.834787,OZONE,6,6,6
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","29-07-2026 14:00:00",22.320153,73.216285,NH3,1,2,2
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","29-07-2026 14:00:00",30.379589,76.778328,SO2,23,67,58
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","29-07-2026 14:00:00",30.379589,76.778328,OZONE,10,29,21
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","29-07-2026 14:00:00",28.3419248,77.319699,NH3,4,5,4
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","29-07-2026 14:00:00",28.806223,76.141105,OZONE,11,44,18
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","29-07-2026 14:00:00",28.593883,76.270653,NO2,9,22,15
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","29-07-2026 14:00:00",28.593883,76.270653,CO,9,18,15
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","29-07-2026 14:00:00",28.593883,76.270653,OZONE,11,37,28
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","29-07-2026 14:00:00",28.39072,77.30059,PM10,73,110,102
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","29-07-2026 14:00:00",28.376058,77.315741,PM10,33,348,113
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","29-07-2026 14:00:00",28.376058,77.315741,NH3,8,9,9
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","29-07-2026 14:00:00",28.4417,77.3217,NO2,36,39,37
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","29-07-2026 14:00:00",13.029152,77.585901,SO2,4,21,14
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","29-07-2026 14:00:00",13.029152,77.585901,CO,17,30,23
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","29-07-2026 14:00:00",11.55358,76.55521,CO,17,19,18
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","29-07-2026 14:00:00",13.428828,77.731418,NH3,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","29-07-2026 14:00:00",13.328028,75.797056,NH3,2,3,3
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","29-07-2026 14:00:00",13.328028,75.797056,CO,11,62,28
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","29-07-2026 14:00:00",14.4758,75.9052,SO2,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","29-07-2026 14:00:00",15.459706,75.008381,PM2.5,45,80,57
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","29-07-2026 14:00:00",15.411456,75.638133,PM2.5,10,22,18
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","29-07-2026 14:00:00",21.001264,75.565602,SO2,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","29-07-2026 14:00:00",19.854616,75.905894,SO2,5,8,6
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","29-07-2026 14:00:00",19.192056,72.9585188,NO2,16,24,22
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","29-07-2026 14:00:00",19.192056,72.9585188,NH3,0,6,6
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","29-07-2026 14:00:00",19.25292,73.142019,SO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","29-07-2026 14:00:00",16.6870449,74.2505872,SO2,0,2,2
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","29-07-2026 14:00:00",16.7143745,74.2426398,PM2.5,10,58,30
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","29-07-2026 14:00:00",16.7143745,74.2426398,NH3,1,3,2
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","29-07-2026 14:00:00",18.39963,76.57452,PM10,30,59,43
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","29-07-2026 14:00:00",18.39963,76.57452,NH3,2,5,3
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","29-07-2026 14:00:00",18.1023399,73.4783687,PM10,27,74,42
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","29-07-2026 14:00:00",19.296481,72.840923,NO2,2,6,4
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","29-07-2026 14:00:00",19.296481,72.840923,OZONE,7,21,15
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","29-07-2026 14:00:00",19.0632143,72.8456324,PM2.5,20,48,32
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","29-07-2026 14:00:00",19.0632143,72.8456324,PM10,40,68,54
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","29-07-2026 14:00:00",19.0632143,72.8456324,SO2,2,4,3
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","29-07-2026 14:00:00",19.0632143,72.8456324,OZONE,4,19,8
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","29-07-2026 14:00:00",18.96702,72.84214,OZONE,21,26,23
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","29-07-2026 14:00:00",24.58434363,80.8549414,PM10,69,71,70
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","29-07-2026 14:00:00",24.58434363,80.8549414,SO2,17,19,18
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","29-07-2026 14:00:00",23.1633321,75.800225,PM10,57,97,76
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","29-07-2026 14:00:00",19.10122,74.73339,NO2,3,14,6
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","29-07-2026 14:00:00",19.215784,73.199781,PM2.5,25,68,48
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","29-07-2026 14:00:00",19.215784,73.199781,OZONE,5,10,7
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","29-07-2026 14:00:00",20.939198,77.765701,PM10,25,58,36
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","29-07-2026 14:00:00",20.939198,77.765701,SO2,1,4,2
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","29-07-2026 14:00:00",20.939198,77.765701,CO,18,21,20
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","29-07-2026 14:00:00",20.9402359,77.7895248,PM10,25,63,37
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","29-07-2026 14:00:00",20.9402359,77.7895248,NH3,1,2,2
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","29-07-2026 14:00:00",19.8389439,75.244448,OZONE,12,20,16
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","29-07-2026 14:00:00",19.87562,75.38731,NH3,1,2,1
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","29-07-2026 14:00:00",15.411456,75.638133,PM10,15,33,27
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","29-07-2026 14:00:00",17.336318,76.847397,SO2,3,5,4
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","29-07-2026 14:00:00",17.336318,76.847397,OZONE,37,37,37
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","29-07-2026 14:00:00",14.816666,74.141003,NH3,3,5,4
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","29-07-2026 14:00:00",15.34763,76.181767,PM2.5,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","29-07-2026 14:00:00",15.34763,76.181767,NO2,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","29-07-2026 14:00:00",12.21041,76.37376,PM2.5,14,31,23
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","29-07-2026 14:00:00",12.21041,76.37376,NO2,11,35,23
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","29-07-2026 14:00:00",12.733409,77.298051,NH3,NA,NA,NA
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","29-07-2026 14:00:00",13.377516,77.099072,NO2,24,24,24
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","29-07-2026 14:00:00",13.377516,77.099072,NH3,3,3,3
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","29-07-2026 14:00:00",13.377516,77.099072,SO2,11,17,12
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","29-07-2026 14:00:00",16.802639,75.722694,SO2,3,6,3
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","29-07-2026 14:00:00",16.7602,77.1428,PM10,22,56,38
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","29-07-2026 14:00:00",19.19709,72.82204,PM10,22,130,56
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","29-07-2026 14:00:00",19.19709,72.82204,SO2,4,8,6
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","29-07-2026 14:00:00",19.0364585,72.8954371,PM2.5,14,30,21
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","29-07-2026 14:00:00",19.215859,72.831718,PM2.5,18,38,27
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","29-07-2026 14:00:00",19.215859,72.831718,NO2,7,20,14
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","29-07-2026 14:00:00",19.215859,72.831718,NH3,1,3,2
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","29-07-2026 14:00:00",19.000083,72.813993,PM2.5,17,31,20
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","29-07-2026 14:00:00",19.000083,72.813993,PM10,43,88,56
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","29-07-2026 14:00:00",19.11074,72.86084,PM10,48,75,62
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","29-07-2026 14:00:00",19.11074,72.86084,OZONE,8,13,11
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","29-07-2026 14:00:00",18.9767,72.838,SO2,5,11,9
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","29-07-2026 14:00:00",19.1653323,72.922099,SO2,1,13,8
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","29-07-2026 14:00:00",19.1653323,72.922099,CO,14,25,19
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","29-07-2026 14:00:00",19.1878657,72.8304069,PM2.5,9,14,14
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","29-07-2026 14:00:00",18.9936162,72.8128113,PM2.5,35,85,57
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","29-07-2026 14:00:00",8.5637,76.8865,NO2,6,7,6
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","29-07-2026 14:00:00",8.5637,76.8865,SO2,3,11,4
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","29-07-2026 14:00:00",8.5149093,76.9435879,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","29-07-2026 14:00:00",8.5149093,76.9435879,CO,7,33,15
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","29-07-2026 14:00:00",10.5324,76.2159,PM2.5,32,41,36
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","29-07-2026 14:00:00",10.5324,76.2159,PM10,44,59,51
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","29-07-2026 14:00:00",10.5324,76.2159,OZONE,30,31,31
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","29-07-2026 14:00:00",23.233584,77.400574,NO2,11,23,15
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","29-07-2026 14:00:00",23.233584,77.400574,CO,23,42,32
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","29-07-2026 14:00:00",23.264759,77.381568,PM10,34,65,51
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","29-07-2026 14:00:00",23.264759,77.381568,NH3,2,3,3
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","29-07-2026 14:00:00",23.210494,77.425409,SO2,3,11,6
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","29-07-2026 14:00:00",23.81748678,79.446246,PM2.5,2,30,9
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","29-07-2026 14:00:00",19.863756,75.321188,NH3,1,2,1
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","29-07-2026 14:00:00",19.863756,75.321188,OZONE,8,10,9
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","29-07-2026 14:00:00",19.16485,73.23409,SO2,2,11,9
India,Maharashtra,Beed,"Bir, Beed - MPCB","29-07-2026 14:00:00",18.988474,75.753873,PM10,NA,NA,NA
India,Maharashtra,Beed,"Bir, Beed - MPCB","29-07-2026 14:00:00",18.988474,75.753873,CO,13,22,16
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","29-07-2026 14:00:00",19.0243902,73.0406721,SO2,4,12,8
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","29-07-2026 14:00:00",19.786089,72.757971,PM10,57,73,65
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","29-07-2026 14:00:00",19.9775302,79.2337086,OZONE,6,12,9
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","29-07-2026 14:00:00",20.918946,74.776388,CO,12,28,17
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","29-07-2026 14:00:00",19.2268427,73.0788456,OZONE,28,34,31
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","29-07-2026 14:00:00",19.710842,77.151824,OZONE,6,26,17
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","29-07-2026 14:00:00",23.168606,79.932247,NO2,13,29,21
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","29-07-2026 14:00:00",23.163174,79.973061,PM10,8,41,19
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","29-07-2026 14:00:00",23.163174,79.973061,NO2,3,17,10
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","29-07-2026 14:00:00",23.163174,79.973061,NH3,8,9,8
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","29-07-2026 14:00:00",23.163174,79.973061,CO,9,12,10
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","29-07-2026 14:00:00",23.142888,79.916147,PM2.5,8,43,25
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","29-07-2026 14:00:00",23.50016,80.23284,NO2,12,20,16
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","29-07-2026 14:00:00",23.50016,80.23284,OZONE,20,49,34
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","29-07-2026 14:00:00",23.10844,77.511428,PM2.5,31,113,68
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","29-07-2026 14:00:00",23.10844,77.511428,SO2,1,10,7
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","29-07-2026 14:00:00",22.624758,75.675238,NH3,7,9,8
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","29-07-2026 14:00:00",22.624758,75.675238,SO2,17,27,22
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","29-07-2026 14:00:00",22.624758,75.675238,OZONE,19,34,26
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","29-07-2026 14:00:00",18.9936162,72.8128113,CO,36,39,38
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","29-07-2026 14:00:00",19.053536,72.84643,PM10,63,101,87
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","29-07-2026 14:00:00",19.053536,72.84643,CO,15,24,22
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","29-07-2026 14:00:00",19.065931,72.862131,PM2.5,20,51,35
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","29-07-2026 14:00:00",19.065931,72.862131,PM10,54,76,68
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","29-07-2026 14:00:00",19.065931,72.862131,CO,18,21,19
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","29-07-2026 14:00:00",19.065931,72.862131,OZONE,16,35,24
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","29-07-2026 14:00:00",18.897756,72.81332,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","29-07-2026 14:00:00",18.897756,72.81332,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","29-07-2026 14:00:00",19.04946,72.923,PM2.5,10,51,30
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","29-07-2026 14:00:00",19.04946,72.923,PM10,78,130,114
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","29-07-2026 14:00:00",19.1375,72.915056,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","29-07-2026 14:00:00",19.0863,72.8888,PM2.5,50,107,70
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","29-07-2026 14:00:00",26.259242,78.216432,PM2.5,8,64,26
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","29-07-2026 14:00:00",26.259242,78.216432,CO,41,46,44
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","29-07-2026 14:00:00",26.203442,78.193251,PM2.5,18,43,29
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","29-07-2026 14:00:00",26.203442,78.193251,NH3,2,3,2
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","29-07-2026 14:00:00",22.678,75.8559,NO2,21,32,24
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","29-07-2026 14:00:00",22.7289,75.8076,NO2,16,55,21
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","29-07-2026 14:00:00",22.7289,75.8076,NH3,0,1,0
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","29-07-2026 14:00:00",22.7289,75.8076,OZONE,4,6,5
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","29-07-2026 14:00:00",22.7524,75.8872,SO2,17,18,18
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","29-07-2026 14:00:00",28.207266,76.829265,SO2,3,7,4
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","29-07-2026 14:00:00",28.018792,73.292658,NO2,8,50,23
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","29-07-2026 14:00:00",28.018792,73.292658,NH3,4,8,5
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","29-07-2026 14:00:00",28.018792,73.292658,SO2,3,4,3
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","29-07-2026 14:00:00",28.018792,73.292658,OZONE,18,48,38
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","29-07-2026 14:00:00",25.435774,75.644272,NO2,14,36,23
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","29-07-2026 14:00:00",25.435774,75.644272,SO2,5,7,6
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","29-07-2026 14:00:00",24.892047,74.623527,SO2,1,8,4
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","29-07-2026 14:00:00",24.892047,74.623527,CO,5,18,13
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","29-07-2026 14:00:00",28.296139,74.961696,NH3,3,6,5
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","29-07-2026 14:00:00",28.296139,74.961696,CO,30,34,33
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","29-07-2026 14:00:00",28.296139,74.961696,OZONE,11,37,20
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","29-07-2026 14:00:00",26.699557,77.898881,NO2,4,33,8
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","29-07-2026 14:00:00",26.699557,77.898881,CO,27,31,28
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","29-07-2026 14:00:00",23.837789,73.714926,NO2,10,14,12
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","29-07-2026 14:00:00",23.837789,73.714926,OZONE,12,27,18
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","29-07-2026 14:00:00",29.61075,74.283608,PM10,4,81,36
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","29-07-2026 14:00:00",26.786682,75.827928,CO,25,45,35
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","29-07-2026 14:00:00",26.786682,75.827928,OZONE,7,24,18
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","29-07-2026 14:00:00",26.960669,75.771817,PM2.5,13,64,36
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","29-07-2026 14:00:00",26.960669,75.771817,PM10,27,132,80
